district_id,name,zip_code
"1002","Pangkalan Terap","28353"
"1002","Petodaan","28353"
"1002","Pulau Muda","28353"
"1002","Segamai","28353"
"1002","Teluk Binjai","28353"
"1002","Teluk Meranti","28353"
"1003","Air Emas","28382"
"1003","Air Hitam","28382"
"1003","Bagan Limau","28382"
"1003","Bukit Gajah","28382"
"1003","Bukit Jaya","28382"
"1003","Kampung Baru","28382"
"1003","Lubuk Kembang Bunga","28382"
"1003","Lubuk Kembang Sari","28382"
"1003","Silikuan Hulu","28382"
"1003","Tri Mulya Jaya","28382"
"1003","Ukui I (Satu)","28382"
"1003","Ukui II (Dua)","28382"
"1004","Bagan Bakti","28992"
"1004","Bagan Batu","28992"
"1004","Bagan Batu Kota","28992"
"1004","Bagan Manunggal","28992"
"1004","Bagan Sapta Permai","28992"
"1004","Bagan Sinembah","28992"
"1004","Bagan Sinembah Barat","28992"
"1004","Bagan Sinembah Kota","28992"
"1004","Bagan Sinembah Timur","28992"
"1004","Bagan Sinembah Utara","28992"
"1004","Bahtera Makmur","28992"
"1004","Bahtera Makmur Kota","28992"
"1004","Bakti Makmur","28992"
"1004","Balai Jaya","28992"
"1004","Balai Jaya Kota","28992"
"1004","Balam Jaya","28992"
"1004","Balam Sempurna","28992"
"1004","Balam Sempurna Kota","28992"
"1004","Bhayangkara Jaya","28992"
"1004","Gelora","28992"
"1004","Harapan Makmur","28992"
"1004","Harapan Makmur Selatan","28992"
"1004","Jaya Agung","28992"
"1004","Kencana","28992"
"1004","Lubuk Jawi","28992"
"1004","Makmur Jaya","28992"
"1004","Meranti Makmur","28992"
"1004","Panca Mukti","28992"
"1004","Pasir Putih","28992"
"1004","Pasir Putih Barat","28992"
"1004","Pasir Putih Utara","28992"
"1004","Pelita","28992"
"1004","Salak","28992"
"1004","Suka Maju","28992"
"1005","Bagan Barat","28912"
"1005","Bagan Hulu","28912"
"1005","Bagan Jawa","28913"
"1005","Bagan Jawa Pesisir","28912"
"1005","Bagan Kota","28911"
"1005","Bagan Punak","28912"
"1005","Bagan Punak Meranti","28912"
"1005","Bagan Punak Pesisir","28912"
"1005","Bagan Timur","28912"
"1005","Labuhan Tangga Baru","28912"
"1005","Labuhan Tangga Besar","28913"
"1005","Labuhan Tangga Hilir","28912"
"1005","Labuhan Tangga Kecil","28912"
"1005","Parit Aman","28914"
"1005","Serusa","28912"
"1006","Bangko Bakti","28992"
"1006","Bangko Balam","28992"
"1006","Bangko Jaya","28992"
"1006","Bangko Kanan","28992"
"1006","Bangko Kiri","28992"
"1006","Bangko Lestari","28992"
"1006","Bangko Makmur","28992"
"1006","Bangko Mas Raya","28992"
"1006","Bangko Mukti","28992"
"1006","Bangko Permata","28992"
"1006","Bangko Pusaka (Pusako)","28983"
"1006","Bangko Sempurna","28992"
"1006","Pematang Damar","28992"
"1006","Pematang Ibul","28992"
"1006","Sungai Menasib (Sei Manasib)","28992"
"1006","Teluk Bano I","28992"
"1007","Bantayan/Bantaian","28912"
"1007","Bantayan/Bantaian Baru","28912"
"1007","Bantayan/Bantaian Hilir","28912"
"1007","Sei/Sungai Sialang","28912"
"1007","Sei/Sungai Sialang Hulu","28912"
"1008","Rantau Panjang Kanan","28991"
"1008","Sei Segajah Makmur","28991"
"1008","Sei/Sungai Kubu","28991"
"1008","Sei/Sungai Sigajah/Segajah Makmur","28991"
"1008","Sungai Kubu Hulu","28991"
"1008","Sungai Segajah Jaya","28991"
"1008","Tanjung Leban","28991"
"1008","Teluk Merbau","28991"
"1008","Teluk Piyai","28991"
"1008","Teluk Piyai Pesisir","28991"
"1009","Jojol","28991"
"1009","Pulau Halang Belakang","28991"
"1009","Pulau Halang Hulu","28991"
"1009","Pulau Halang Muka","28991"
"1009","Rantau Panjang Kiri","28991"
"1009","Rantau Panjang Kiri Hilir","28991"
"1009","Sei/Sungai Majo","28991"
"1009","Sei/Sungai Panji Panji","28991"
"1009","Sei/Sungai Pinang","28991"
"1009","Sungaimajo Pusako","28991"
"1009","Teluk Nilap","28991"
"1009","Teluk Nilap Jaya","28991"
"1010","Panipahan","28991"
"1010","Panipahan Darat","28991"
"1010","Panipahan II (Baru)","28991"
"1010","Panipahan Laut","28991"
"1010","Pasir Limau Kapas","28991"
"1010","Pulaujemur","28991"
"1010","Sungai Daun","28991"
"1010","Teluk Pulai","28991"
"1011","Karyo Mulyo Sari","28912"
"1011","Kubu I","28912"
"1011","Pedamaran","28912"
"1011","Pekaitan","28912"
"1011","Rokan Baru","28912"
"1011","Rokan Baru Pesisir","28912"
"1011","Sei Besar","28912"
"1011","Suak Air Hitam","28912"
"1011","Suak Temenggung","28912"
"1011","Telukbano II","28912"
"1012","Air Hitam","28983"
"1012","Akar Belingkar","28983"
"1012","Babussalam Rokan","28983"
"1012","Kasang Bangsawan","28983"
"1012","Perkebunan Siarang-arang","28983"
"1012","Perkebunan Tanjung Medan","28983"
"1012","Pondok Kresek","28983"
"1012","Pujud","28983"
"1012","Pujud Selatan","28983"
"1012","Pujud Utara","28983"
"1012","Sei Meranti","28983"
"1012","Sei Meranti Darussalam","28983"
"1012","Siarang-arang","28983"
"1012","Sri Kayangan","28983"
"1012","Suka Jadi","28983"
"1012","Sungaipinang","28983"
"1012","Sungaitapah","28983"
"1012","Tangga Batu","28983"
"1012","Tanjungmedan","28983"
"1012","Tanjungmedan Barat","28983"
"1012","Tanjungmedan Utara","28983"
"1012","Tanjungsari","28983"
"1012","Teluknayang","28983"
"1013","Bagan Cempedak","28983"
"1013","Rantau Kopar","28983"
"1013","Sei/Sungai Rangau","28983"
"1013","Sekapas","28983"
"1014","Harapan Jaya","28953"
"1014","Jumrah","28953"
"1014","Karya Mukti","28953"
"1014","Lenggadai/Langgadai Hilir","28953"
"1014","Lenggadai/Langgadai Hulu","28953"
"1014","Mukti Jaya","28953"
"1014","Pematang Botam","28953"
"1014","Pematang Sikek","28953"
"1014","Rimba Melintang","28953"
"1014","Seremban Jaya","28953"
"1014","Teluk Pulau Hilir","28953"
"1014","Teluk Pulau Hulu","28953"
"1015","Bagan Nibung","28992"
"1015","Bukit Damar","28992"
"1015","Bukit Mas","28992"
"1015","Kota Paret/Parit","28992"
"1015","Simpang Kanan","28992"
"1015","Tanjung Selamat","28992"
"1016","Darussalam","28912"
"1016","Raja Bejamu","28912"
"1016","Sei/Sungai Bakau","28912"
"1016","Senaboi/Sinaboi","28912"
"1016","Sinaboi Kota","28912"
"1016","Sungai Nyamuk","28912"
"1017","Banjar XII","28983"
"1017","Menggala Sakti","28983"
"1017","Menggala Sempurna","28983"
"1017","Mumugo","28983"
"1017","Mumugo Pemekaran","28983"
"1017","Putat","28983"
"1017","Rantau Bais","28983"
"1017","Sedinginan","28983"
"1017","Sekeladi","28983"
"1017","Sekeladi Hilir","28983"
"1017","Sintong","28983"
"1017","Sintong Bakti","28983"
"1017","Sintong Makmur","28983"
"1017","Sintong Pusaka","28983"
"1017","Teluk Berembun","28983"
"1017","Teluk Mega","28983"
"1017","Ujung Tanjung","28983"
"1018","Batu Hampar","28983"
"1018","Labuhan papan","28983"
"1018","Melayu Besar","28983"
"1018","Melayu Besar Kota","28983"
"1018","Melayu Tengah","28983"
"1018","Mesah","28983"
"1019","Bangun Purba","28557"
"1019","Bangun Purba Barat","28557"
"1019","Bangun Purba Timur Jaya","28557"
"1019","Pasir Agung","28557"
"1019","Pasir Intan","28557"
"1019","Rambah Jaya","28557"
"1019","Tangun","28557"
"1020","Bonai","28559"
"1020","Kasang Mungai","28559"
"1020","Kasang Padang","28559"
"1020","Pauh","28559"
"1020","Rawa Makmur","28559"
"1020","Sontang","28559"
"1020","Teluk Sono","28559"
"1021","Aliantan","28554"
"1021","Batu Langkah Besar","28554"
"1021","Bencah/Boncah Kesuma","28554"
"1021","Giti","28554"
"1021","Kabun","28554"
"1021","Kota/Koto Ranah","28554"
"1022","Kepenuhan Barat","28559"
"1022","Kepenuhan Barat Mulya","28559"
"1022","Kepenuhan Barat Sei Rokan Jaya","28559"
"1022","Kepenuhan Baru","28559"
"1022","Kepenuhan Hilir","28559"
"1022","Kepenuhan Raya","28559"
"1022","Kepenuhan Suka","28559"
"1022","Kepenuhan Tengah","28559"
"1022","Rantau Binuang Sakti","28559"
"1022","Ulak Patian","28559"
"1023","Kepayan","28559"
"1023","Kepenuhan Hulu","28559"
"1023","Kepenuhan Jaya","28559"
"1023","Muara Jaya","28559"
"1023","Pekan Tebih","28559"
"1024","Bagan Tujuh","28556"
"1024","Bukit Intan Makmur","28556"
"1024","Kota Baru","28556"
"1024","Kota Intan","28556"
"1024","Kota Lama","28556"
"1024","Kota Raya","28556"
"1024","Muara Dilam","28556"
"1024","Pasir Indah","28556"
"1024","Pasir Luhur","28556"
"1024","Sungai Kuti","28556"
"1025","Kembang Damai","28556"
"1025","Pagaran Tapah","28556"
"1025","Sangkir Indah","28556"
"1026","Air Panas","28555"
"1026","Bengkolan Salak","28555"
"1026","Pendalian","28555"
"1026","Sei Kandis","28555"
"1026","Suligi","28555"
"1027","Babussalam","28557"
"1027","Koto Tinggi","28557"
"1027","Menaming","28557"
"1027","Pasir Baru","28557"
"1027","Pasir Maju","28557"
"1027","Pasir Pengarayan","28557"
"1027","Pematang Berangan","28557"
"1027","Rambah Tengah Barat","28557"
"1027","Rambah Tengah Hilir","28557"
"1027","Rambah Tengah Hulu","28557"
"1027","Rambah Tengah Utara","28557"
"1027","Sialang Jaya","28557"
"1027","Suka Maju","28557"
"1027","Tanjung Belit","28557"
"1028","Lubuk Krapat/Kerapat","28557"
"1028","Muara Musu","28557"
"1028","Pasir Jaya","28557"
"1028","Pasir Utama","28557"
"1028","Rambah","28557"
"1028","Rambah Hilir","28557"
"1028","Rambah Hilir Tengah","28557"
"1028","Rambah Hilir Timur","28557"
"1028","Rambah Muda","28557"
"1028","Sejati","28557"
"1028","Serambau/Serombau Indah","28557"
"1028","Sungai Dua Indah","28557"
"1028","Sungai Sitolang","28557"
"1029","Karya Mulya","28565"
"1029","Langkitin","28565"
"1029","Lubuk Bilang","28565"
"1029","Lubuk Napal","28565"
"1029","Marga Mulya","28565"
"1029","Masda Makmur","28565"
"1029","Pasir Makmur","28565"
"1029","Rambah Baru","28565"
"1029","Rambah Samo","28565"
"1029","Rambah Samo Barat","28565"
"1029","Rambah Utama","28565"
"1029","Sei Kuning","28565"
"1029","Sei Salak","28565"
"1029","Teluk Aur","28565"
"1030","Alahan","28555"
"1030","Cipang Kanan","28555"
"1030","Cipang Kiri Hilir","28555"
"1030","Cipang Kiri Hulu","28555"
"1030","Lubuk Bendahara","28555"
"1030","Lubuk Bendahara Timur","28555"
"1030","Lubuk Betung","28555"
"1030","Pemandang","28555"
"1030","Rokan","28555"
"1030","Rokan Koto Ruang","28555"
"1030","Rokan Timur","28555"
"1030","Sikebau Jaya","28555"
"1030","Tanjung Medan","28555"
"1030","Tibawan","28555"
"1031","Batang Kumu","28558"
"1031","Batas","28558"
"1031","Lubuk Soting","28558"
"1031","Rantau Panjang","28558"
"1031","Sialang Rindang","28558"
"1031","Suka Maju","28558"
"1031","Sungai Kumango","28558"
"1031","Tali Kumain","28558"
"1031","Tambusai Barat","28558"
"1031","Tambusai Tengah","28558"
"1031","Tambusai Timur","28558"
"1031","Tingkok","28558"
"1032","Bangun Jaya","28558"
"1032","Mahato","28558"
"1032","Mahato Sakti","28558"
"1032","Mekar Jaya","28558"
"1032","Pagar Mayang","28558"
"1032","Payung Sekaki","28558"
"1032","Rantau Sakti","28558"
"1032","Simpang Harapan","28558"
"1032","Suka Damai","28558"
"1032","Tambusai Utara","28558"
"1032","Tanjung Medan","28558"
"1033","Bono Tapung","28554"
"1033","Dayo","28554"
"1033","Koto Tandun","28554"
"1033","Kumain","28554"
"1033","Puo Raya","28554"
"1033","Sei/Sungai Kuning","28554"
"1033","Tandun","28554"
"1033","Tandun Barat","28554"
"1033","Tapung Jaya","28554"
"1034","Ngaso","28554"
"1034","Pematang Tebih","28554"
"1034","Suka Damai","28554"
"1034","Ujung Batu","28554"
"1034","Ujung Batu Timur","28554"
"1035","Buatan/Buantan Lestari","28763"
"1035","Bunga Raya","28763"
"1035","Dayangsuri","28763"
"1035","Jati Baru","28763"
"1035","Jaya Pura","28763"
"1035","Kemuning Muda","28763"
"1035","Langsat Permai","28763"
"1035","Suak Merambai","28763"
"1035","Temusai","28763"
"1035","Tuah Indrapura","28763"
"1036","Banjar Seminai","28671"
"1036","Berumbung Baru (Tilan)","28671"
"1036","Buana Makmur","28671"
"1036","Dayun","28671"
"1036","Lubuk Tilan","28671"
"1036","Merangkai","28671"
"1036","Pangkalan Makmur","28671"
"1036","Sawit Permai","28671"
"1036","Sialang Sakti","28671"
"1036","Suka Mulia/Mulya","28671"
"1036","Teluk Merbau","28671"
"1037","Bekalar","28686"
"1037","Belutu","28686"
"1037","Jambai Makmur","28686"
"1037","Kandis","28686"
"1037","Kandis Kota","28686"
"1037","Libo Jaya","28686"
"1037","Pencing Bekuto","28686"
"1037","Sam Sam","28686"
"1037","Simpang Belutu","28686"
"1037","Sungai Gondang","28686"
"1037","Telaga Sam-Sam","28686"
"1038","Buana Bakti/Bhakti","28654"
"1038","Buatan Baru","28654"
"1038","Bukit Agung","28654"
"1038","Bukit Harapan","28654"
"1038","Delima Jaya","28654"
"1038","Gabung Makmur","28654"
"1038","Jati Mulia/Mulya","28654"
"1038","Kerinci Kanan","28654"
"1038","Kerinci Kiri","28654"
"1038","Kumbara Utama","28654"
"1038","Seminai","28654"
"1038","Simpang Perak Jaya","28654"
"1039","Buatan I","28671"
"1039","Buatan II","28671"
"1039","Empang Pandan","28671"
"1039","Keranji Guguh","28671"
"1039","Kuala Gasib","28671"
"1039","Pangkalan Pisang","28671"
"1039","Rantau Panjang","28671"
"1039","Sengkemang","28671"
"1039","Sri Gemilang","28671"
"1039","Tasik Seminai","28671"
"1039","Teluk Rimba","28671"
"1040","Empang Baru","28654"
"1040","Lubuk Dalam","28654"
"1040","Rawang Kao","28654"
"1040","Rawang Kao Barat","28654"
"1040","Sialang Baru","28654"
"1040","Sialang Palas","28654"
"1040","Sri Gading","28654"
"1041","Benteng Hilir","28773"
"1041","Benteng Hulu","28773"
"1041","Kampung Tengah","28773"
"1041","Kota Ringin","28773"
"1041","Merempan Hilir","28773"
"1041","Paluh","28773"
"1041","Sungai Mempura","28773"
"1041","Teluk Merempan","28773"
"1042","Mandi Angin","28685"
"1042","Minas Barat","28685"
"1042","Minas Jaya","28685"
"1042","Minas Timur","28685"
"1042","Rantau Bertuah","28685"
"1043","Benayah","28763"
"1043","Dosan","28763"
"1043","Dusun Pusaka","28763"
"1043","Pebadaran","28763"
"1043","Perincit","28763"
"1043","Sungai Berbari","28763"
"1043","Sungai Limau","28763"
"1044","Bandar Pedada","28685"
"1044","Bandar Sungai","28685"
"1044","Belading","28685"
"1044","Laksamana","28685"
"1044","Rempak","28685"
"1044","Sabak Permai","28685"
"1044","Selat Guntung","28685"
"1044","Sungai Tengah","28685"
"1045","Buantan Besar","28671"
"1045","Kampung Dalam","28671"
"1045","Kampung Rempak","28671"
"1045","Langkai","28671"
"1045","Merempan Hulu","28671"
"1045","Rawang Air Putih","28671"
"1045","Suak Lanjut","28671"
"1045","Tumang","28671"
"1046","Bunsur","28662"
"1046","Harapan","28662"
"1046","Kayu Ara Permai","28662"
"1046","Lalang","28662"
"1046","Mengkapan","28662"
"1046","Parit I/II","28662"
"1046","Penyengat","28662"
"1046","Rawa Mekar Jaya","28662"
"1046","Sungai Apit","28662"
"1046","Sungai Kayu Ara","28662"
"1046","Sungai Rawa","28662"
"1046","Tanjung Kuras","28662"
"1046","Teluk Batil","28662"
"1046","Teluk Lanus","28662"
"1046","Teluk Mesjid","28662"
"1047","Bencah Umbai","28671"
"1047","Lubuk Jering","28671"
"1047","Lubuk Umbut","28671"
"1047","Muara Bungkal","28671"
"1047","Muara Kelantan","28671"
"1047","Olak","28671"
"1047","Sungai Lodang","28671"
"1047","Tasik Betung","28671"
"1047","Teluk Lancang","28671"
"1048","Meredan","28772"
"1048","Meredan Barat","28772"
"1048","Perawang","28772"
"1048","Perawang Barat","28772"
"1048","Pinang Sebatang","28772"
"1048","Pinang Sebatang Barat","28772"
"1048","Pinang Sebatang Timur","28772"
"1048","Tualang","28772"
"1048","Tualang Timur","28772"
"1049","Bagan Besar","28882"
"1049","Bukit Nanas / Nenas","28882"
"1049","Gurun Panjang","28882"
"1049","Kampung Baru","28882"
"1049","Kayu Kapur (Bukit Kayu Kapur)","28882"
"1050","Bagan Keladi","28821"
"1050","Pangkalan Sesai","28824"
"1050","Purnama","28823"
"1050","Simpang Tetap Darul Ichsan","28824"
"1051","Bintan","28812"
"1051","Dumai Kota","28811"
"1051","Laksamana","28821"
"1051","Rimba Sekampung","28822"
"1051","Sukajadi","28812"
"1052","Bukit Datuk","28825"
"1052","Bukit Timah","28826"
"1052","Bumi Ayu","28813"
"1052","Mekar Sari","28821"
"1052","Ratu Sima","28825"
"1053","Bukit Batrem","28811"
"1053","Buluh Kasap","28814"
"1053","Jaya Mukti","28815"
"1053","Tanjung Palas","28816"
"1053","Teluk Binjai","28813"
"1054","Guntung","28825"
"1054","Mundam","28825"
"1054","Pelintung","28825"
"1054","Teluk Makmur","28825"
"1055","Bangsal Aceh","28826"
"1055","Basilam Baru","28826"
"1055","Batu Teritip","28826"
"1055","Lubuk Gaung","28826"
"1055","Tanjung Penyembal","28826"
"1056","Simpang Tiga","28284"
"1056","Tangkerang Labuai","28281"
"1056","Tangkerang Selatan","28288"
"1056","Tangkerang Utara","28289"
"1057","Pesisir","28144"
"1057","Rintis","28141"
"1057","Sekip","28142"
"1057","Tanjung Rhu","28143"
"1058","Maharatu","28125"
"1058","Sidomulyo Timur","28125"
"1058","Tangkerang Barat","28282"
"1058","Tangkerang Tengah","28282"
"1058","Wonorejo","28125"
"1059","Air Hitam","28292"
"1059","Labuh Baru Barat","28292"
"1059","Labuh Baru Timur","28292"
"1059","Tampan","28292"
"1060","Kota Baru","28114"
"1060","Kota Tinggi","28112"
"1060","Simpang Empat","28116"
"1060","Suka Ramai","28111"
"1060","Suma Hilang","28111"
"1060","Tanah Datar","28115"
"1061","Muara Fajar","28267"
"1061","Palas","28264"
"1061","Rumbai Bukit","28264"
"1061","Sri Meranti","28261"
"1061","Umban Sari","28265"
"1062","Lembah Damai","28263"
"1062","Lembah Sari","28262"
"1062","Limbungan","28261"
"1062","Limbungan Baru","28261"
"1062","Meranti Pandak","28266"
"1062","Tebing Tinggi Okura","28287"
"1063","Cinta Raja","28131"
"1063","Suka Maju","28131"
"1063","Suka Mulia (Sukamulya)","28131"
"1064","Kampung Bandar","28153"
"1064","Kampung Baru","28154"
"1064","Kampung Dalam","28152"
"1064","Padang Bulan","28156"
"1064","Padang Terubuk","28155"
"1064","Sago","28151"
"1065","Harjosari","28122"
"1065","Jadirejo","28126"
"1065","Kampung Melayu","28124"
"1065","Kampung Tengah","28128"
"1065","Kedungsari","28123"
"1065","Pulau Karam","28127"
"1065","Sukajadi","28121"
"1066","Delima","28291"
"1066","Sidomulyo Barat","28294"
"1066","Simpang Baru","28293"
"1066","Tuah Karya","28291"
"1067","Kulim","28286"
"1067","Rejosari","28281"
"1067","Sail","28285"
"1067","Tangkerang Timur","28289"
"1068","Bajubang","36611"
"1068","Batin","36611"
"1068","Bungku","36611"
"1068","Ladang Peris","36611"
"1068","Mekar Jaya","36611"
"1068","Mekar Sari Nes","36611"
"1068","Penerokan","36611"
"1068","Petajen","36611"
"1068","Pompa Air","36611"
"1068","Sungkai","36611"
"1069","Aur Gading","36656"
"1069","Bulian Baru","36656"
"1069","Durian Luncuk","36656"
"1069","Hajran","36656"
"1069","Jangga","36656"
"1069","Jangga Baru","36656"
"1069","Jelutih","36656"
"1069","Karmeo","36656"
"1069","Koto Boyo","36656"
"1069","Mata Gual","36656"
"1069","Muara Jangga","36656"
"1069","Olak Besar","36656"
"1069","Paku Aji","36656"
"1069","Simpang Aur Gading","36656"
"1069","Simpang Jelutih","36656"
"1069","Simpang Karmeo","36656"
"1069","Terentang Baru","36656"
"1070","Bukit Sari","36655"
"1070","Bulian Jaya","36655"
"1070","Danau Embat","36655"
"1070","Karya Mukti","36655"
"1070","Kehidupan Baru","36655"
"1070","Terusan","36655"
"1070","Terusan II","36655"
"1070","Tidar Kuranji","36655"
"1071","Batu Sawar","36655"
"1071","Buluh Kasab","36655"
"1071","Kampung Baru","36655"
"1071","Kembang Seri","36655"
"1071","Kembang Seri Baru","36655"
"1071","Mekar Sari","36655"
"1071","Olak Kemang","36655"
"1071","Padang Kelapo","36655"
"1071","Peninjauan","36655"
"1071","Rawa Mekar","36655"
"1071","Rengas IX","36655"
"1071","Simpang Sungai Rengas","36655"
"1071","Sungai Lingkar","36655"
"1071","Sungai Ruan Ilir","36655"
"1071","Sungai Ruan Ulu","36655"
"1071","Tebing Tinggi","36655"
"1071","Teluk Leban","36655"
"1072","Belanti Jaya","36654"
"1072","Benteng Rendah","36654"
"1072","Bukit Harapan","36654"
"1072","Bukit Kemuning","36654"
"1072","Kembang Paseban","36654"
"1072","Kembang Tanjung","36654"
"1072","Mersam","36654"
"1072","Pematang Gadung","36654"
"1072","Rantau Gedang","36654"
"1072","Sengkati Baru","36654"
"1072","Sengkati Kecil","36654"
"1072","Sengkati Mudo","36654"
"1072","Simpang Rantau Gedang","36654"
"1072","Sungai Puar","36654"
"1072","Tanjung Putra","36654"
"1072","Tapah Sari","36654"
"1072","Teluk Melintang","36654"
"1073","Aro","36611"
"1073","Bajubang Laut","36611"
"1073","Kilangan","36611"
"1073","Malapari","36611"
"1073","Muara Bulian","36613"
"1073","Muara Singoan","36611"
"1073","Napal Sisik","36611"
"1073","Olak","36611"
"1073","Pasar Baru","36611"
"1073","Pasar Terusan","36611"
"1073","Pelayangan","36611"
"1073","Rambahan","36612"
"1073","Rantau Puri","36611"
"1073","Rengas Condong","36611"
"1073","Simpang Terusan","36611"
"1073","Singkawang","36611"
"1073","Sridadi","36614"
"1073","Sungai Baung","36611"
"1073","Sungai Buluh","36611"
"1073","Tenam","36611"
"1073","Teratai","36612"
"1074","Ampelu","36653"
"1074","Ampelu Mudo","36653"
"1074","Jebak","36653"
"1074","Kampung Baru","36653"
"1074","Pasar Muara Tembesi","36653"
"1074","Pelayangan","36653"
"1074","Pematang Lima Suku","36653"
"1074","Pulau","36653"
"1074","Rambutan Masam","36653"
"1074","Rantau Kapas Mudo","36653"
"1074","Rantau Kapas Tuo","36653"
"1074","Sukaramai","36653"
"1074","Sungai Pulai","36653"
"1074","Tanjung Marwo","36653"
"1075","Awin","36657"
"1075","Bukit Sare","36657"
"1075","Jembatan Mas","36657"
"1075","Kaos","36657"
"1075","Kuap","36657"
"1075","Kubu Kandang","36657"
"1075","Lopak Aur","36657"
"1075","Lubuk Ruso","36657"
"1075","Olak Rambahan","36657"
"1075","Pulau Betung","36657"
"1075","Pulau Raman","36657"
"1075","Selat","36657"
"1075","Senaning","36657"
"1075","Serasah","36657"
"1075","Simpang Kubu Kandang","36657"
"1075","Tebing Tinggi","36657"
"1075","Teluk","36657"
"1075","Teluk Ketapang","36657"
"1075","Ture","36657"
"1076","Babeko","37211"
"1076","Sepunggur","37211"
"1076","Simpang Babeko","37211"
"1076","Suka Makmur","37211"
"1076","Tanjung Menanti","37211"
"1076","Tuo Sepunggur","37211"
"1077","Pelayang","37255"
"1077","Peninjau","37255"
"1077","Pulau Kerakap","37255"
"1077","Seberang Jaya","37255"
"1077","Talang Silungko","37255"
"1078","Air Gemuruh","37211"
"1078","Bungo Taman Agung","37211"
"1078","Lubuk Benteng","37211"
"1078","Manggis","37211"
"1078","Purwo Bakti","37211"
"1078","Sarana Jaya","37211"
"1078","Sungai Binjai","37211"
"1078","Teluk Panjang","37211"
"1079","Aur Cino","37261"
"1079","Buat","37261"
"1079","Karak Apung","37261"
"1079","Laman Panjang","37261"
"1079","Lubuk Beringin","37261"
"1079","Muara Buat","37261"
"1079","Senamat Ulu","37261"
"1079","Sungai Telang","37261"
"1079","Timbolasi","37261"
"1080","Pulau Pekan","37211"
"1080","Sungai Arang","37211"
"1080","Sungai Kerjan","37211"
"1080","Sungai Pinang","37211"
"1080","Talang Pantai","37211"
"1081","Baru Balai Panjang","37257"
"1081","Jumbak","37257"
"1081","Pulau Jelmu","37257"
"1081","Rantau Ikil","37257"
"1081","Rantau Panjang","37257"
"1081","Sirih Sekapur","37257"
"1081","Sirih Sekapur Perkembangan","37257"
"1081","Talang Pemesun (Pamesun)","37257"
"1081","Tanjung Belit","37257"
"1081","Ujung Tanjung","37257"
"1082","Aur Gading","37257"
"1082","Bukit Sari","37257"
"1082","Kuamang","37257"
"1082","Lubuk Tenam","37257"
"1082","Pulau Batu","37257"
"1082","Sari Mulya","37257"
"1082","Tepian Danto","37257"
"1083","Baru Lubuk Mengkuang","37211"
"1083","Limbur Baru","37211"
"1083","Lubuk Tanah Terban","37211"
"1083","Muara/Muaro Tebo Pandak","37211"
"1083","Pauh Agung","37211"
"1083","Pemunyian","37211"
"1083","Rantau Tipu","37211"
"1083","Renah Sungai Besar","37211"
"1083","Renah Sungai Ipuh","37211"
"1083","Sekar Mengkuang","37211"
"1083","Tanjung Bungo","37211"
"1083","Tebo Jaya","37211"
"1083","Tuo Limbur","37211"
"1083","Tuo Lubuk Mengkuang","37211"
"1084","Baru Pusat Jalo","37216"
"1084","Bedaro","37216"
"1084","Datar","37216"
"1084","Mangun Jayo","37216"
"1084","Pekan Jum'at","37216"
"1084","Suka Jaya","37216"
"1084","Tanjung Agung","37216"
"1084","Tebat","37216"
"1084","Tebing Tinggi","37216"
"1085","Batang Bungo","37211"
"1085","Bungo Barat","37211"
"1085","Bungo Timur","37211"
"1085","Jaya Setia","37211"
"1085","Tanjung Gedang","37211"
"1086","Balai Jaya","37262"
"1086","Baru Pelepat","37262"
"1086","Batu Kerbau","37262"
"1086","Bukit Telago","37262"
"1086","Cilodang","37262"
"1086","Dwi Karya Bakti","37262"
"1086","Gapura Suci","37262"
"1086","Mulya Bakti","37262"
"1086","Mulya Jaya","37262"
"1086","Rantau Keloyang","37262"
"1086","Rantel","37262"
"1086","Sekampil","37262"
"1086","Senamat","37262"
"1086","Sungai Beringin","37262"
"1086","Sungai Gurun","37262"
"1087","Bangun Harjo/Harja","37252"
"1087","Danau","37252"
"1087","Daya Murni","37252"
"1087","Karya Harapan Mukti","37252"
"1087","Koto Jayo","37252"
"1087","Kuamang Jaya","37252"
"1087","Kuning Gading","37252"
"1087","Lembah Kuamang","37252"
"1087","Lingga Kuamang","37252"
"1087","Lubuk","37252"
"1087","Maju Jaya","37252"
"1087","Muara Kuamang","37252"
"1087","Padang Palangeh","37252"
"1087","Purwasari","37252"
"1087","Sumber Harapan","37252"
"1087","Sumber Mulya","37252"
"1087","Tirta Mulya","37252"
"1088","Leban","37261"
"1088","Lubuk Kayu Aro","37261"
"1088","Lubuk Mayan","37261"
"1088","Rantau Duku","37261"
"1088","Rantau Pandan","37261"
"1088","Talang Sungai Bungo","37261"
"1089","Candika","37211"
"1089","Pasir Putih","37211"
"1089","Sungai Buluh","37211"
"1089","Sungai Mengkuang","37211"
"1090","Candi","37263"
"1090","Empelu","37263"
"1090","Pasar Lubuk Landai","37263"
"1090","Pasar Rantau Embacang","37263"
"1090","Sungai Gambir","37263"
"1090","Tanah Bekali","37263"
"1090","Tanjung","37263"
"1090","Telentam","37263"
"1090","Teluk Pandak","37263"
"1090","Tenam","37263"
"1091","Embacang Gedang","37263"
"1091","Lubuk Landai","37263"
"1091","Paku Aji","37263"
"1091","Pematang Panjang","37263"
"1091","Rantau Embacang","37263"
"1091","Rantau Makmur","37263"
"1091","Sungai Lilin","37263"
"1091","Sungai Mancur","37263"
